SimulationTime,VS_Pending,VS_Berthing,WA_Idling,WA_BeingOccupied,QCL_Idling,QCL_Discharging,QCL_Loading,QC_Idling,QC_Repositioning,QC_RestoringToDischarge,QC_LiftAndTransportDisch,QC_PendingToDrop,QC_DroppingToMount,QC_RestoringToLoad,QC_LiftingToLoad,QC_TransportAndLoading,CTN_BeingTransportedToYardFromGate,CTN_PendingToBeDischarged,CTN_BeingDischarged,CTN_PendMountedAtQuay,CTN_BeingMountedAtQuay,CTN_BeingTransportedToYard,CTN_PendDismountedAtYard,CTN_BeingDismountedAtYard,CTN_BeingStacked,CTN_Dwelling,CTN_DwellingForImport,CTN_PendingToAssignAGV,CTN_PendingToAssignYC,CTN_PendingToBeUnstacked,CTN_BeingUnstacked,CTN_PendMountedAtYard,CTN_PendMountForImport,CTN_BeingMountedAtYard,CTN_BeingTransportedToQuay,CTN_PendDismountedAtQuay,CTN_BeingDismountedAtQuay,CTN_BeingLoaded,CTN_BeingTransportedToGate,AGV_Idling,AGV_Repositioning,AGV_PickingFromQuay,AGV_PendDeliverToYard,AGV_DeliveringToYard,AGV_PendIdleAtYard,AGV_PickingFromYard,AGV_PendDeliverToQuay,AGV_DeliveringToQuay,AGV_PendIdleAtQuay,YC_Idling,YC_Repositioning,YC_RestoringToStack,YC_LiftingToStack,YC_TransportAndStacking,YC_RestoreReshuffleUnst,YC_LiftTransportUnstack,YC_PendingToDrop,YC_DroppingToMount,YA_Idling,YA_BeingOccupied
0001-01-12 00:00:00,0.000000,13.072008,1.000000,13.072008,38.479272,22.073285,15.447442,42.358060,0.000000,2.676098,4.620893,9.958201,4.817769,2.412973,4.612404,4.543602,0.000022,8753.210985,4.620790,9.957925,4.817984,50.589364,8.203685,4.285631,4.134884,11388.081267,1719.647309,2517.638174,6.295244,15.030908,4.681737,8.156885,0.000011,4.680471,48.873740,27.622905,4.612416,4.543501,0.000006,180.574521,0.000000,11.152139,7.777692,50.589148,11.274032,15.539763,21.983644,48.873534,32.235526,264.253812,0.000000,2.775678,4.285617,4.134881,15.030898,4.681734,8.157125,4.680255,0.999913,24491.100694
0001-01-13 00:00:00,0.000000,13.702626,1.000000,13.702627,37.834898,24.850057,13.315045,40.924189,0.000000,2.795511,5.271303,11.376122,5.406772,2.059980,4.114218,4.051905,0.000024,8766.446897,5.271238,11.375693,5.407004,55.090939,7.914393,4.329275,4.634258,13263.716046,2245.047000,2050.060432,4.563553,13.360840,4.300272,5.298173,0.000018,4.102705,42.879045,26.199068,4.114227,4.051817,0.000009,189.475894,0.000000,13.104515,8.650196,55.090707,11.199735,10.573889,18.712725,42.878866,30.313473,268.906931,0.000000,3.067545,4.329260,4.634255,13.360830,4.300269,5.298402,4.102507,0.999886,26441.118548
0001-01-14 00:00:00,0.000000,17.015446,1.000000,17.015446,31.172715,30.658285,14.169000,34.419504,0.000000,3.323953,6.415364,14.682557,6.236003,2.307175,4.224342,4.391102,0.000023,7280.815281,6.415258,14.682123,6.236274,64.689732,10.064552,5.123250,5.266425,16759.431762,1576.652823,1670.221035,5.955964,14.844987,4.763547,5.479256,0.000036,4.760180,44.133493,28.650045,4.224352,4.391012,0.000018,166.540801,0.000000,17.078134,9.915910,64.689460,14.047579,11.175112,19.545112,44.133310,32.874581,264.235757,0.000000,3.526581,5.123233,5.266422,14.844976,4.763544,5.479527,4.759960,0.999883,27424.952094
0001-01-15 00:00:00,0.000000,15.238623,1.000000,15.238623,28.469578,24.766431,22.763991,34.039481,0.000000,2.866746,5.583264,11.024535,5.291524,3.596862,6.972120,6.625467,0.000020,8439.600932,5.582643,11.023747,5.291764,57.035107,10.886275,4.585027,4.576179,14017.581962,1527.827041,5717.285902,12.215325,20.664322,6.422295,14.499180,0.000016,6.406617,69.815162,42.122347,6.972136,6.625324,0.000008,110.602314,0.000000,12.263068,8.994611,57.034866,14.235921,27.632703,30.326871,69.814869,49.094776,247.679307,0.000000,3.167075,4.585011,4.576176,20.664308,6.422290,14.499526,6.406307,0.999703,29835.495488
0001-01-16 00:00:00,0.087513,21.234591,1.000000,21.234591,12.801338,34.524654,28.674008,20.401298,0.000000,3.755355,7.153276,16.436542,7.179006,4.312814,8.368141,8.393568,0.000021,17425.959594,7.153170,16.436025,7.179322,74.596487,17.795171,5.839424,5.787198,9415.823632,1906.909593,6553.227178,20.111839,25.416433,7.920783,18.195839,0.000020,8.606239,87.089668,48.569166,8.368162,8.393391,0.000010,32.605498,0.000000,18.104104,11.801024,74.596171,21.964957,35.220926,41.680323,87.089306,56.937690,232.127048,0.000000,4.107040,5.839405,5.787195,25.416415,7.920776,18.196264,8.605858,0.999869,35489.900321
0001-01-17 00:00:00,0.000000,14.773427,1.000000,14.773427,39.345829,16.298233,20.355937,44.574691,0.000000,2.462865,4.254423,4.963199,4.617446,3.169064,5.975283,5.983029,0.000021,12500.162933,4.254338,4.962966,4.617646,47.139748,9.986560,3.903314,3.914236,10119.512169,1827.763911,5174.131100,10.185128,19.793487,6.032218,12.960475,0.000024,5.986923,61.972535,36.240864,5.975298,5.982901,0.000012,151.520297,0.000000,5.252374,7.800403,47.139547,12.669860,23.966552,27.462270,61.972277,42.216421,252.639687,0.000000,2.769651,3.903300,3.914234,19.793474,6.032213,12.960802,5.986640,0.999923,29736.267461
0001-01-18 00:00:00,0.000000,13.902504,1.000000,13.902504,35.835538,20.622587,19.541875,40.728217,0.000000,2.538935,4.780116,8.833930,4.469306,3.014955,5.815855,5.818686,0.000018,11701.940851,4.780023,8.833706,4.469506,47.168645,8.358394,3.833553,3.713908,7041.689035,1646.824807,4979.714224,9.633453,17.979784,5.633022,15.061489,0.000022,5.663619,58.940308,35.399291,5.815869,5.818565,0.000011,153.001850,0.000000,9.864497,7.727834,47.168446,11.177148,26.712828,24.191928,58.940063,41.215407,253.438983,0.000000,2.675636,3.833540,3.713907,17.979771,5.633017,15.061794,5.663353,0.999903,25484.447714
0001-01-19 00:00:00,0.000000,10.762256,1.000000,10.762256,44.596516,15.695643,15.707841,48.514936,0.000000,2.227607,4.144677,5.265484,4.057606,2.419535,4.722812,4.647343,0.000021,9300.851032,4.144625,5.265179,4.057785,42.101786,6.910109,3.444941,3.419134,8890.400000,1876.956016,2399.002425,6.857128,15.251600,4.832934,10.549774,0.000019,4.556410,47.116595,29.160780,4.722824,4.647245,0.000009,195.353647,0.000000,5.818734,7.089207,42.101607,9.351316,18.630479,20.654811,47.116396,33.883804,263.370844,0.000000,2.574358,3.444929,3.419132,15.251590,4.832930,10.550024,4.556193,0.999923,22563.424247
0001-01-20 00:00:00,0.000000,13.354550,1.000000,13.354550,40.315876,24.594932,11.089192,42.945042,0.000000,2.868646,5.528104,10.942657,5.255178,1.697486,3.384210,3.378678,0.000027,11718.658845,5.527919,10.942344,5.255409,54.648532,7.664640,4.496105,4.432169,11144.278368,1795.934463,1071.722852,3.663006,11.762763,3.667318,3.067347,0.000022,3.552140,35.325048,21.904981,3.384218,3.378606,0.000011,209.676007,0.000000,12.795043,8.563876,54.648301,10.889284,6.298254,16.514989,35.324901,25.289346,273.920926,0.000000,3.101228,4.496089,4.432166,11.762755,3.667315,3.067548,3.551971,0.999847,25842.134951
0001-01-21 00:00:00,0.000000,13.516867,1.000000,13.516868,34.236909,29.090843,12.672248,37.170345,0.000000,3.194022,5.807451,14.313781,5.775206,1.992573,3.857074,3.889547,0.000027,10002.414290,5.807209,14.313392,5.775461,60.493366,9.373054,4.870404,4.908674,14906.048887,1271.515452,1557.939765,4.877406,13.486684,4.249420,4.132550,0.000027,4.231851,40.442501,24.895658,3.857084,3.889464,0.000014,184.614461,0.000000,16.687722,8.936486,60.493111,12.963870,8.392418,18.716690,40.442332,28.752911,268.656333,0.000000,3.464077,4.870387,4.908671,13.486675,4.249417,4.132787,4.231654,0.999889,27865.862893
