SimulationTime,VS_Pending,VS_Berthing,WA_Idling,WA_BeingOccupied,QCL_Idling,QCL_Discharging,QCL_Loading,QC_Idling,QC_Repositioning,QC_RestoringToDischarge,QC_LiftAndTransportDisch,QC_PendingToDrop,QC_DroppingToMount,QC_RestoringToLoad,QC_LiftingToLoad,QC_TransportAndLoading,CTN_BeingTransportedToYardFromGate,CTN_PendingToBeDischarged,CTN_BeingDischarged,CTN_PendMountedAtQuay,CTN_BeingMountedAtQuay,CTN_BeingTransportedToYard,CTN_PendDismountedAtYard,CTN_BeingDismountedAtYard,CTN_BeingStacked,CTN_Dwelling,CTN_DwellingForImport,CTN_PendingToAssignAGV,CTN_PendingToAssignYC,CTN_PendingToBeUnstacked,CTN_BeingUnstacked,CTN_PendMountedAtYard,CTN_PendMountForImport,CTN_BeingMountedAtYard,CTN_BeingTransportedToQuay,CTN_PendDismountedAtQuay,CTN_BeingDismountedAtQuay,CTN_BeingLoaded,CTN_BeingTransportedToGate,AGV_Idling,AGV_Repositioning,AGV_PickingFromQuay,AGV_PendDeliverToYard,AGV_DeliveringToYard,AGV_PendIdleAtYard,AGV_PickingFromYard,AGV_PendDeliverToQuay,AGV_DeliveringToQuay,AGV_PendIdleAtQuay,YC_Idling,YC_Repositioning,YC_RestoringToStack,YC_LiftingToStack,YC_TransportAndStacking,YC_RestoreReshuffleUnst,YC_LiftTransportUnstack,YC_PendingToDrop,YC_DroppingToMount,YA_Idling,YA_BeingOccupied
0001-01-19 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000189,0.000000,2.227518,4.144587,0.000090,4.057516,2.419435,4.722712,4.647243,0.000010,0.000067,0.000090,0.000090,0.000090,0.000090,0.000100,0.000100,0.000100,0.000086,1876.956007,0.000077,0.000109,0.000109,0.000109,0.000099,0.000009,0.000109,0.000100,0.000100,0.000100,0.000100,0.000009,0.000189,0.000000,5.818645,0.000090,42.101517,0.000090,18.630380,0.000099,47.116296,0.000100,0.000209,0.000000,2.574258,3.444829,3.419032,15.251481,4.832822,0.000109,4.556084,0.000077,0.000077
0001-01-20 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000189,0.000000,2.868530,5.527988,0.000116,5.255063,1.697412,3.384137,3.378604,0.000014,0.000140,0.000116,0.000116,0.000115,0.000115,0.000129,0.000129,0.000129,0.000122,1795.934452,0.000076,0.000084,0.000084,0.000084,0.000073,0.000011,0.000084,0.000073,0.000073,0.000073,0.000073,0.000011,0.000189,0.000000,12.794927,0.000115,54.648185,0.000115,6.298180,0.000074,35.324828,0.000073,0.000213,0.000000,3.101099,4.495960,4.432037,11.762671,3.667231,0.000084,3.551887,0.000153,0.000153
0001-01-21 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000212,0.000000,3.193895,5.807324,0.000127,5.775079,1.992489,3.856990,3.889463,0.000014,0.000098,0.000127,0.000127,0.000127,0.000127,0.000141,0.000141,0.000141,0.000134,1271.515438,0.000079,0.000099,0.000098,0.000099,0.000085,0.000014,0.000098,0.000085,0.000085,0.000084,0.000084,0.000014,0.000212,0.000000,16.687594,0.000127,60.492984,0.000127,8.392333,0.000085,40.442248,0.000085,0.000239,0.000000,3.463936,4.870246,4.908530,13.486576,4.249319,0.000098,4.231556,0.000111,0.000111
0001-01-22 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000232,0.000000,3.227309,5.741196,0.000131,5.962023,2.497386,4.564849,4.688544,0.000011,0.000282,0.000131,0.000131,0.000131,0.000131,0.000142,0.000142,0.000142,0.000126,1546.663995,0.000183,0.000109,0.000109,0.000109,0.000101,0.000007,0.000109,0.000102,0.000101,0.000102,0.000102,0.000007,0.000232,0.000000,17.935805,0.000131,61.419190,0.000130,16.329510,0.000101,48.344363,0.000101,0.000250,0.000000,3.446227,4.845895,4.842388,15.009671,4.570157,0.000109,4.866437,0.000293,0.000293
0001-01-23 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000321,0.000000,3.871282,6.962463,0.000153,6.945204,4.047864,7.637447,7.611469,0.000011,0.000117,0.000153,0.000153,0.000153,0.000153,0.000164,0.000164,0.000164,0.000154,1948.085560,0.000176,0.000178,0.000177,0.000177,0.000169,0.000008,0.000176,0.000169,0.000168,0.000168,0.000168,0.000008,0.000322,0.000000,14.078564,0.000153,72.511074,0.000154,29.971970,0.000169,81.259884,0.000168,0.000341,0.000000,4.092155,5.663185,5.784842,23.423624,7.554359,0.000177,7.555074,0.000127,0.000127
0001-01-24 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000001,0.000235,0.000000,2.540248,4.736204,0.000102,4.820151,3.097331,6.075851,5.880551,0.000011,0.000053,0.000102,0.000102,0.000103,0.000103,0.000113,0.000113,0.000113,0.000105,1580.616489,0.000140,0.000146,0.000146,0.000147,0.000131,0.000016,0.000147,0.000131,0.000132,0.000132,0.000132,0.000016,0.000235,0.000000,17.056516,0.000103,48.585629,0.000103,32.843912,0.000131,63.836069,0.000132,0.000260,0.000000,2.709006,3.983083,3.946256,19.051422,6.311670,0.000147,6.183707,0.000064,0.000064
0001-01-25 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000248,0.000000,2.872640,5.455898,0.000118,5.448264,3.276695,5.999786,5.976930,0.000010,0.000108,0.000118,0.000118,0.000118,0.000118,0.000127,0.000127,0.000127,0.000116,1428.213500,0.000060,0.000139,0.000139,0.000139,0.000131,0.000009,0.000140,0.000131,0.000131,0.000131,0.000131,0.000009,0.000248,0.000000,16.122249,0.000118,55.090964,0.000117,33.189199,0.000131,63.077376,0.000131,0.000266,0.000000,3.173857,4.420609,4.465361,18.169373,6.187394,0.000139,5.914402,0.000118,0.000118
0001-01-26 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000001,0.000205,0.000000,2.240450,4.354043,0.000092,4.206606,2.619623,5.171557,4.961579,0.000011,0.000059,0.000092,0.000092,0.000092,0.000092,0.000103,0.000103,0.000103,0.000087,1916.239462,0.000113,0.000120,0.000120,0.000120,0.000113,0.000007,0.000120,0.000113,0.000113,0.000113,0.000113,0.000007,0.000205,0.000000,13.640245,0.000092,42.954041,0.000092,22.909821,0.000113,53.716593,0.000113,0.000224,0.000000,2.513301,3.576039,3.562223,15.968337,5.016462,0.000120,5.116189,0.000070,0.000070
0001-01-27 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000169,0.000000,2.356772,4.437497,0.000096,4.413493,1.806604,3.362845,3.513693,0.000012,0.000121,0.000096,0.000096,0.000096,0.000096,0.000108,0.000108,0.000108,0.000104,1866.197562,0.000054,0.000085,0.000085,0.000085,0.000073,0.000012,0.000085,0.000073,0.000073,0.000073,0.000073,0.000012,0.000169,0.000000,14.695309,0.000096,45.578722,0.000096,10.359738,0.000073,34.996795,0.000073,0.000193,0.000000,2.720196,3.866025,3.638009,11.305080,3.660595,0.000085,3.339989,0.000133,0.000133
0001-01-28 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000238,0.000000,3.485940,6.379227,0.000138,6.369839,2.410692,4.412773,4.549063,0.000012,0.000093,0.000138,0.000138,0.000138,0.000138,0.000150,0.000150,0.000150,0.000138,1403.257300,0.000103,0.000114,0.000114,0.000114,0.000099,0.000014,0.000114,0.000099,0.000099,0.000099,0.000099,0.000014,0.000238,0.000000,15.319455,0.000138,65.735899,0.000138,10.425817,0.000099,47.489418,0.000099,0.000264,0.000000,3.585195,5.223670,5.258021,16.068178,4.741649,0.000114,4.965784,0.000105,0.000105
