SimulationTime,VS_Pending,VS_Berthing,WA_Idling,WA_BeingOccupied,QCL_Idling,QCL_Discharging,QCL_Loading,QC_Idling,QC_Repositioning,QC_RestoringToDischarge,QC_LiftAndTransportDisch,QC_PendingToDrop,QC_DroppingToMount,QC_RestoringToLoad,QC_LiftingToLoad,QC_TransportAndLoading,CTN_BeingTransportedToYardFromGate,CTN_PendingToBeDischarged,CTN_BeingDischarged,CTN_PendMountedAtQuay,CTN_BeingMountedAtQuay,CTN_BeingTransportedToYard,CTN_PendDismountedAtYard,CTN_BeingDismountedAtYard,CTN_BeingStacked,CTN_Dwelling,CTN_DwellingForImport,CTN_PendingToAssignAGV,CTN_PendingToAssignYC,CTN_PendingToBeUnstacked,CTN_BeingUnstacked,CTN_PendMountedAtYard,CTN_PendMountForImport,CTN_BeingMountedAtYard,CTN_BeingTransportedToQuay,CTN_PendDismountedAtQuay,CTN_BeingDismountedAtQuay,CTN_BeingLoaded,CTN_BeingTransportedToGate,AGV_Idling,AGV_Repositioning,AGV_PickingFromQuay,AGV_PendDeliverToYard,AGV_DeliveringToYard,AGV_PendIdleAtYard,AGV_PickingFromYard,AGV_PendDeliverToQuay,AGV_DeliveringToQuay,AGV_PendIdleAtQuay,YC_Idling,YC_Repositioning,YC_RestoringToStack,YC_LiftingToStack,YC_TransportAndStacking,YC_RestoreReshuffleUnst,YC_LiftTransportUnstack,YC_PendingToDrop,YC_DroppingToMount,YA_Idling,YA_BeingOccupied
0001-01-12 00:00:00,0.000001,18.454599,1.714285,18.454599,18.470051,11.516497,6.865530,0.055811,0.000000,0.006887,0.011890,0.025646,0.012405,0.006515,0.012455,0.012259,0.000001,22.525956,0.011890,0.025645,0.012405,0.130343,0.019177,0.010017,0.009667,36.407879,84.227623,6.843733,0.016211,0.038681,0.012048,0.022123,0.000001,0.012040,0.132240,0.074581,0.012455,0.012259,0.000000,0.238724,0.000000,0.028721,0.020026,0.130342,0.029035,0.042194,0.059623,0.132240,0.087045,0.323807,0.000000,0.006488,0.010017,0.009667,0.038681,0.012048,0.020978,0.012039,0.003200,63.026637
0001-01-13 00:00:00,0.000001,27.405253,1.500000,27.405253,22.147257,11.694144,8.636786,0.055481,0.000000,0.006705,0.012640,0.027256,0.012950,0.006428,0.012844,0.012661,0.000001,21.024755,0.012640,0.027255,0.012951,0.131862,0.017190,0.009402,0.010061,39.188623,69.255949,6.320032,0.012794,0.037487,0.012072,0.016395,0.000001,0.011527,0.133476,0.081755,0.012844,0.012660,0.000000,0.255588,0.000000,0.031397,0.020719,0.131862,0.026815,0.032665,0.057897,0.133475,0.094631,0.329106,0.000000,0.006663,0.009402,0.010061,0.037487,0.012072,0.014892,0.011527,0.002446,74.229365
0001-01-14 00:00:00,0.000001,21.493195,1.263158,21.493195,13.359735,12.263314,6.539539,0.042035,0.000000,0.006789,0.013105,0.029987,0.012740,0.007001,0.012819,0.013332,0.000001,14.871452,0.013105,0.029986,0.012740,0.132234,0.018964,0.009654,0.009927,37.803230,24.025186,5.027001,0.014996,0.037428,0.012015,0.016570,0.000001,0.012023,0.133687,0.086939,0.012819,0.013331,0.000000,0.202656,0.000000,0.034877,0.020257,0.132233,0.028725,0.033728,0.059160,0.133687,0.099758,0.284775,0.000000,0.006645,0.009654,0.009927,0.037428,0.012015,0.013830,0.012023,0.002374,69.174866
0001-01-15 00:00:00,0.000001,22.857935,1.333333,22.857935,10.352574,11.654791,11.624165,0.035467,0.000000,0.006617,0.012888,0.025478,0.012226,0.006837,0.013257,0.012596,0.000001,19.479748,0.012887,0.025476,0.012227,0.131506,0.023181,0.009764,0.009743,23.377247,52.457581,10.830757,0.021926,0.037072,0.011522,0.027474,0.000001,0.011503,0.132623,0.080061,0.013257,0.012596,0.000000,0.115066,0.000000,0.028340,0.020783,0.131505,0.032830,0.052376,0.057474,0.132623,0.093351,0.241217,0.000000,0.006744,0.009764,0.009743,0.037072,0.011522,0.026030,0.011502,0.000934,53.524585
0001-01-16 00:00:00,0.095469,23.165008,1.090909,23.165008,4.655032,12.554420,9.054950,0.016704,0.000000,0.006587,0.012549,0.028832,0.012594,0.006619,0.012842,0.012877,0.000001,30.565156,0.012549,0.028831,0.012594,0.131457,0.029405,0.009652,0.009568,15.924161,52.604403,10.114956,0.029385,0.037125,0.011567,0.028037,0.000001,0.012555,0.133795,0.074540,0.012842,0.012877,0.000000,0.026772,0.000000,0.031757,0.020702,0.131457,0.038716,0.054280,0.064194,0.133795,0.087378,0.180019,0.000000,0.006787,0.009652,0.009568,0.037125,0.011567,0.026554,0.012554,0.002120,51.828989
0001-01-17 00:00:00,0.000001,18.661171,1.846154,18.661171,19.271427,6.017809,7.633477,0.054060,0.000000,0.006854,0.011833,0.013787,0.012828,0.006813,0.012841,0.012861,0.000001,34.787095,0.011833,0.013786,0.012828,0.129996,0.024909,0.009733,0.009756,18.318622,41.500789,11.106265,0.019966,0.038795,0.011819,0.027820,0.000001,0.011746,0.133191,0.077909,0.012841,0.012861,0.000000,0.183587,0.000000,0.014597,0.021670,0.129995,0.034911,0.051527,0.058979,0.133190,0.090723,0.277220,0.000000,0.006908,0.009733,0.009756,0.038795,0.011819,0.025417,0.011745,0.003597,58.263566
0001-01-18 00:00:00,0.000001,20.853756,1.500000,20.853756,17.201058,11.248684,8.849151,0.050786,0.000000,0.007067,0.013306,0.024610,0.012451,0.006809,0.013135,0.013133,0.000001,32.573252,0.013306,0.024609,0.012451,0.131588,0.021411,0.009818,0.009512,25.726981,42.362053,11.325039,0.020124,0.037549,0.011764,0.034159,0.000001,0.011801,0.133211,0.079946,0.013135,0.013133,0.000000,0.191502,0.000000,0.027478,0.021528,0.131587,0.031174,0.060556,0.054841,0.133210,0.093081,0.291658,0.000000,0.006854,0.009818,0.009512,0.037549,0.011764,0.031398,0.011801,0.002869,53.221958
0001-01-19 00:00:00,0.000001,16.143384,1.600000,16.143384,22.772689,7.687662,7.391925,0.071171,0.000000,0.006905,0.012848,0.016304,0.012570,0.006740,0.013154,0.012947,0.000001,28.828674,0.012848,0.016303,0.012571,0.130481,0.019179,0.009563,0.009496,32.066366,56.168260,6.701904,0.017519,0.038961,0.012345,0.029462,0.000001,0.011632,0.131427,0.081237,0.013154,0.012946,0.000000,0.287074,0.000000,0.018012,0.021962,0.130480,0.028989,0.052034,0.057661,0.131426,0.094373,0.350382,0.000000,0.007145,0.009563,0.009496,0.038961,0.012345,0.026942,0.011632,0.003597,57.633268
0001-01-20 00:00:00,0.000001,22.893513,1.333333,22.893514,16.975106,12.046497,5.914236,0.063154,0.000000,0.006893,0.013289,0.026333,0.012640,0.006431,0.012821,0.012798,0.000001,28.158572,0.013288,0.026333,0.012641,0.131432,0.016495,0.009675,0.009533,40.487841,45.902478,4.047419,0.012053,0.038736,0.012083,0.011593,0.000001,0.011709,0.133744,0.082987,0.012821,0.012798,0.000000,0.307875,0.000000,0.030785,0.020599,0.131432,0.026181,0.023793,0.062448,0.133743,0.095808,0.356455,0.000000,0.006674,0.009675,0.009533,0.038736,0.012083,0.010107,0.011708,0.001813,85.147067
0001-01-21 00:00:00,0.000001,19.082636,1.333333,19.082637,15.503506,13.689809,6.336124,0.048745,0.000000,0.006968,0.012668,0.031216,0.012597,0.006559,0.012700,0.012807,0.000001,21.821466,0.012668,0.031215,0.012598,0.131998,0.018486,0.009605,0.009683,52.278997,26.037859,5.092693,0.013755,0.038031,0.011984,0.013544,0.000001,0.011957,0.132816,0.081950,0.012700,0.012807,0.000000,0.241550,0.000000,0.036400,0.019492,0.131997,0.028305,0.027494,0.061375,0.132816,0.094673,0.311727,0.000000,0.006832,0.009605,0.009683,0.038031,0.011984,0.011672,0.011957,0.002494,78.587627
